Employee #,Month,Date,Time-in,Time-out,Number of Hours Attended,Hourly Rate,Rice Subsidy,Phone Allowance,Clothing Allowance
10013,December,12/30/2022,0:00,0:00,0,377.98,0,0,0
10014,December,12/30/2022,0:00,0:00,0,138.39,0,0,0
10015,December,12/30/2022,0:00,0:00,0,138.39,0,0,0
10016,December,12/30/2022,0:00,0:00,0,142.86,0,0,0
10017,December,12/30/2022,0:00,0:00,0,133.93,0,0,0
10018,December,12/30/2022,0:00,0:00,0,133.93,0,0,0
10019,December,12/30/2022,0:00,0:00,0,142.86,0,0,0
10020,December,12/30/2022,0:00,0:00,0,147.32,0,0,0
10021,December,12/30/2022,0:00,0:00,0,147.32,0,0,0
10022,December,12/30/2022,0:00,0:00,0,142.86,0,0,0
10023,December,12/30/2022,0:00,0:00,0,133.93,0,0,0
10024,December,12/30/2022,0:00,0:00,0,133.93,0,0,0
10025,December,12/30/2022,0:00,0:00,0,133.93,0,0,0
